ClientCode,OrderNumber,Label,Enabled,Region,GoogleRef,DefaultLCID,Ville
_TS_CO_etab_76224,26,Agence TOULOUSE HIPPODROME ,True,_TS_CO_Department_HauteGaronne31,31555,1036,TOULOUSE
_TS_NIVERT_etab_55007,1,SITE CROIX NIVERT ,True,_TS_CO_Department_PESPARIS,75115,1036,PARIS 15
_TS_CO_etab_69116,8,Agence CAYENNE ,True,_TS_CO_Department_Guyane973,97302,1036,CAYENNE
_TS_CO_etab_69115,9,Agence MATOURY ,True,_TS_CO_Department_Guyane973,97302,1036,CAYENNE
_TS_CO_etab_54201,9,Agence TROYES LA CHAPELLE ST LUC ,True,_TS_CO_Department_Aube10,10387,1036,TROYES
_TS_CO_etab_54200,10,Agence TROYES CENTRE GARE ,True,_TS_CO_Department_Aube10,10387,1036,TROYES
_TS_CO_etab_33250,11,PE AIGUILLON ,True,_TS_CO_Department_LotetGaronne47,47190,1036,MONTPEZAT
_TS_CO_etab_34390,30,Agence LA GARDE ,True,_TS_CO_Department_Var83,83130,1036,SOLLIES PONT
_TS_86884dee-82b9-4af6-b3ee-becf53d3dd46,40,Agence FORBACH ,True,_TS_CO_Department_Moselle57,57227,1036,FORBACH
_TS_1bc9439c-5b7f-418c-bad1-3ce6b9b8ad33,34,Agence CLERMONT PRE-LA-REINE ,True,_TS_CO_Department_PuydeDme63,63113,1036,CLERMONT FERRAND
_TS_d93120ce-abb8-4b16-850c-2adadd934694,35,Agence CLERMONT JOUHAUX ,True,_TS_CO_Department_PuydeDme63,63113,1036,CLERMONT FERRAND
_TS_e69edf7f-9231-49eb-ba52-ab5da2dadbb7,36,Agence CLERMONT FLAUBERT ,True,_TS_CO_Department_PuydeDme63,63113,1036,CLERMONT FERRAND
_TS_cc3fab63-223e-4a59-977a-8bd78ced6c85,9,Agence PERIGUEUX ,True,_TS_CO_Department_Dordogne24,24322,1036,PERIGUEUX
_TS_07771cc2-bd67-4aba-86e3-160f55370daf,64,Agence LYON JEAN JAURES ,True,_TS_CO_Department_Rhne69,69387,1036,LYON 07
_TS_930799cb-fa4a-4e8a-a257-e76d1add6154,25,Agence AMIENS SUD,True,_TS_CO_Department_Somme80,80021,1036,AMIENS
_TS_08d7b08f-fcd0-4d7a-94c4-b9cbf411dff5,21,Agence ORLEANS Ouest,True,_TS_CO_Department_Loiret45,45169,1036,INGRE
_TS_a72f3bc5-3524-44a0-a67e-7ecde246249c,8,Direction Territoriale VALENCE,True,_TS_CO_Department_Drme26,26362,1036,VALENCE
_TS_CO_etab_95248,3,DSI LESQUIN,True,_TS_CO_Department_DSINord,59343,1036,LESQUIN
_TS_CO_etab_95249,3,DSI PESSAC,True,_TS_CO_Department_DSIGironde,33318,1036,PESSAC
_TS_CO_etab_95247,3,DSI LYON,True,_TS_CO_Department_DSIRhone,69123,1036,Lyon
_TS_CO_etab_33260,12,Direction Régionale PERIGNY,True,_TS_CO_Department_CharenteMaritime17,17180,1036,GOURVILLETTE
